id_invoice,issuedDate,country,service,total,discount,tax,invoiceStatus,balance,dueDate,client
64,2023-04-18,Peru,Web Development,1714.22,153.07,121.72,Pending,1682.87,2023-05-06,Company B
9,2023-02-27,Bhutan,UI/UX Design,653.42,44.05,51.14,Overdue,660.51,2023-03-06,Company B
41,2023-01-09,Mozambique,UI/UX Design,207.53,6.29,8.9,Pending,210.14,2023-02-04,Company C
25,2022-07-30,Iraq,Web Development,1099.42,103.77,108.81,Overdue,1104.46,2022-08-21,Company D
25,2022-10-21,Svalbard & Jan Mayen Islands,AI Solution,9745.22,113.28,165.62,Overdue,9797.56,2022-11-20,Company C
84,2022-12-24,El Salvador,E-commerce Development,1569.4,309.15,155.26,Paid,1415.51,2023-01-09,Company C
20,2023-06-11,Azerbaijan,E-commerce Development,2607.43,379.88,194.88,Paid,2422.43,2023-07-10,Company D
67,2023-01-10,Australia,UI/UX Design,961.06,96.01,13.36,Paid,878.41,2023-01-27,Company D
69,2023-04-24,Germany,IoT Solution,2887.76,308.36,24.24,Pending,2603.64,2023-05-16,Company D
79,2023-02-17,Eritrea,AI Solution,8625.04,511.51,774.42,Paid,8887.95,2023-03-07,Company B
32,2023-02-28,Barbados,IoT Solution,4306.9,661.2,27.76,Overdue,3673.46,2023-03-16,Company B
59,2022-12-11,Papua New Guinea,E-commerce Development,3213.7,557.45,8.8,Overdue,2665.05,2022-12-23,Company E
22,2023-05-09,Finland,AI Solution,9347.53,1105.43,928.38,Overdue,9170.48,2023-06-08,Company B
52,2023-06-12,Afghanistan,Mobile App Development,4272.37,152.15,133.21,Pending,4253.43,2023-07-02,Company A
28,2023-07-07,Guam,UI/UX Design,976.66,48.34,65.62,Overdue,993.94,2023-08-01,Company B
20,2022-11-16,Serbia,IoT Solution,2144.71,150.14,148.49,Overdue,2143.06,2022-12-06,Company A
3,2023-01-23,Serbia,AI Solution,9480.79,710.25,1.34,Pending,8771.88,2023-02-12,Company D
81,2023-01-28,Bosnia and Herzegovina,E-commerce Development,1966.21,383.53,179.16,Overdue,1761.84,2023-02-10,Company B
37,2023-01-24,Heard Island and McDonald Islands,E-commerce Development,3464.95,62.38,122.73,Pending,3525.3,2023-02-09,Company B
53,2022-10-02,Czech Republic,Web Development,1222.62,110.79,99.49,Pending,1211.32,2022-10-17,Company E
85,2022-11-01,Micronesia,UI/UX Design,379.33,69.54,8.88,Overdue,318.67,2022-11-17,Company D
76,2023-02-04,Guernsey,IoT Solution,5420.62,348.5,93.67,Overdue,5165.79,2023-03-06,Company D
31,2022-09-22,Palestinian Territory,Web Development,2597.0,207.23,130.53,Paid,2520.3,2022-10-07,Company B
25,2022-07-22,Benin,Mobile App Development,2178.61,416.97,136.08,Pending,1897.72,2022-08-20,Company C
9,2023-06-11,Qatar,AI Solution,3793.7,453.14,351.74,Paid,3692.3,2023-07-07,Company C
9,2023-06-09,British Indian Ocean Territory (Chagos Archipelago),UI/UX Design,622.11,38.75,2.97,Overdue,586.33,2023-07-06,Company E
48,2023-05-15,Cote d'Ivoire,UI/UX Design,830.31,59.14,19.79,Paid,790.96,2023-05-22,Company E
91,2023-07-01,Puerto Rico,IoT Solution,6215.17,679.01,150.11,Pending,5686.27,2023-07-17,Company B
74,2022-09-18,Cuba,Mobile App Development,4057.8,535.03,396.31,Paid,3919.08,2022-09-25,Company A
43,2023-04-09,Western Sahara,IoT Solution,7608.88,506.87,333.27,Pending,7435.28,2023-04-17,Company D
8,2022-09-16,United Arab Emirates,IoT Solution,4994.79,438.61,133.15,Pending,4689.33,2022-10-10,Company C
88,2023-05-23,Albania,IoT Solution,7721.64,1059.44,138.27,Overdue,6800.47,2023-06-15,Company A
83,2023-01-04,United States of America,E-commerce Development,1945.52,47.0,46.73,Pending,1945.25,2023-02-01,Company D
75,2022-11-12,Botswana,E-commerce Development,1914.82,225.6,188.35,Pending,1877.57,2022-12-10,Company C
76,2023-06-07,Botswana,Web Development,1552.37,268.94,116.58,Overdue,1400.01,2023-06-28,Company E
14,2023-04-24,Taiwan,IoT Solution,2951.17,94.04,245.98,Overdue,3103.11,2023-05-06,Company E
83,2023-06-12,Pakistan,AI Solution,6786.07,754.87,33.12,Overdue,6064.32,2023-06-25,Company C
71,2022-12-04,Tanzania,Web Development,1158.41,177.83,83.94,Paid,1064.52,2022-12-23,Company C
88,2022-11-03,Suriname,Mobile App Development,3356.15,655.76,179.29,Paid,2879.68,2022-11-29,Company C
92,2022-08-16,Palestinian Territory,IoT Solution,6558.49,851.3,216.07,Overdue,5923.26,2022-09-08,Company D
99,2022-07-25,Anguilla,Mobile App Development,4105.06,753.74,14.72,Pending,3366.04,2022-08-11,Company A
16,2022-12-09,China,Mobile App Development,4711.53,770.62,53.99,Overdue,3994.9,2022-12-23,Company C
66,2023-01-01,Grenada,Web Development,1787.68,235.74,175.25,Paid,1727.19,2023-01-22,Company B
5,2023-03-05,Heard Island and McDonald Islands,E-commerce Development,3436.41,613.88,324.19,Pending,3146.72,2023-03-19,Company B
36,2022-07-28,Nauru,E-commerce Development,3065.4,105.02,21.49,Overdue,2981.87,2022-08-18,Company B
7,2022-12-29,Cameroon,IoT Solution,3187.75,637.26,219.43,Overdue,2769.92,2023-01-16,Company A
85,2023-02-13,Falkland Islands (Malvinas),Mobile App Development,4323.69,837.67,376.47,Pending,3862.49,2023-03-06,Company E
53,2023-03-16,Guatemala,Web Development,2754.0,107.33,107.95,Overdue,2754.62,2023-03-31,Company B
43,2023-02-04,Macao,Mobile App Development,4617.61,430.62,376.96,Pending,4563.95,2023-02-20,Company A
2,2023-05-03,Oman,Web Development,2225.94,423.13,198.49,Overdue,2001.3,2023-05-25,Company A
28,2022-11-16,Ireland,IoT Solution,7835.65,1090.07,434.54,Pending,7180.12,2022-11-27,Company D
53,2022-08-26,Papua New Guinea,IoT Solution,3955.68,548.81,313.95,Pending,3720.82,2022-09-23,Company A
2,2023-04-11,Brazil,Mobile App Development,4228.7,781.6,271.29,Overdue,3718.39,2023-04-24,Company B
37,2023-01-19,Canada,UI/UX Design,770.83,60.91,44.57,Paid,754.49,2023-02-03,Company C
83,2022-07-15,Romania,Web Development,2590.97,30.27,102.47,Pending,2663.17,2022-08-02,Company A
98,2022-12-30,Costa Rica,AI Solution,9210.53,1592.89,780.97,Pending,8398.61,2023-01-15,Company E
13,2023-07-05,Hong Kong,E-commerce Development,3315.46,352.95,296.76,Pending,3259.27,2023-07-21,Company A
38,2022-08-15,Honduras,E-commerce Development,3325.57,81.44,29.58,Overdue,3273.71,2022-09-07,Company E
14,2022-11-24,Saint Martin,IoT Solution,6511.28,14.89,319.07,Paid,6815.46,2022-12-15,Company D
57,2022-08-15,Togo,UI/UX Design,593.6,12.9,25.49,Overdue,606.19,2022-09-01,Company B
90,2022-11-21,Sao Tome and Principe,E-commerce Development,4115.21,624.63,307.11,Pending,3797.69,2022-12-18,Company D
29,2023-01-04,Guyana,UI/UX Design,834.78,33.25,79.58,Paid,881.11,2023-01-30,Company D
99,2023-06-20,Dominica,IoT Solution,3709.84,673.27,294.96,Paid,3331.53,2023-07-18,Company C
28,2023-02-25,Ireland,E-commerce Development,1170.15,61.81,26.53,Paid,1134.87,2023-03-12,Company D
79,2023-01-29,Montenegro,Web Development,1248.6,181.96,56.37,Paid,1123.01,2023-02-26,Company A
64,2023-07-08,Germany,IoT Solution,4385.03,398.39,378.31,Paid,4364.95,2023-07-21,Company C
29,2023-02-05,Norway,Web Development,818.52,28.95,15.14,Paid,804.71,2023-02-26,Company C
5,2022-09-01,Canada,AI Solution,3035.89,425.28,282.95,Paid,2893.56,2022-09-14,Company E
72,2022-08-20,Cocos (Keeling) Islands,E-commerce Development,4619.86,194.19,410.64,Overdue,4836.31,2022-09-15,Company D
1,2022-08-26,Bolivia,IoT Solution,2481.48,410.41,97.31,Pending,2168.38,2022-09-09,Company A
64,2023-06-24,Lebanon,AI Solution,7136.53,999.57,250.91,Paid,6387.87,2023-07-10,Company C
65,2023-05-11,Uruguay,IoT Solution,7103.81,922.51,584.7,Pending,6766.0,2023-06-09,Company D
13,2022-10-13,Guernsey,UI/UX Design,922.67,28.95,26.66,Overdue,920.38,2022-11-06,Company E
75,2023-02-04,Jamaica,Mobile App Development,4850.81,920.58,245.34,Paid,4175.57,2023-02-18,Company E
93,2023-04-27,Bhutan,Web Development,2071.04,159.22,101.12,Paid,2012.94,2023-05-16,Company E
90,2022-09-03,Guinea,AI Solution,5699.51,57.54,345.35,Paid,5987.32,2022-09-23,Company D
17,2023-06-21,Myanmar,IoT Solution,2863.12,218.18,13.54,Paid,2658.48,2023-07-04,Company A
26,2022-08-09,Cape Verde,E-commerce Development,3349.27,165.73,192.14,Pending,3375.68,2022-09-06,Company B
33,2022-08-09,Gabon,IoT Solution,2998.73,335.78,34.25,Pending,2697.2,2022-09-02,Company B
52,2022-11-16,North Macedonia,AI Solution,8955.18,1603.5,313.02,Paid,7664.7,2022-12-03,Company C
20,2023-04-06,Jersey,UI/UX Design,388.54,4.55,1.9,Paid,385.89,2023-04-19,Company A
84,2022-08-09,Bosnia and Herzegovina,AI Solution,9101.24,143.9,856.0,Paid,9813.34,2022-08-20,Company E
59,2023-01-07,Barbados,IoT Solution,6652.61,681.13,37.4,Overdue,6008.88,2023-01-26,Company A
9,2022-10-30,Hong Kong,AI Solution,9815.83,400.27,702.2,Pending,10117.76,2022-11-28,Company B
95,2023-07-07,South Africa,Mobile App Development,1348.57,123.12,132.41,Overdue,1357.86,2023-07-15,Company C
52,2022-12-27,Nicaragua,Mobile App Development,1358.7,113.72,133.65,Paid,1378.63,2023-01-03,Company D
9,2023-04-17,Mozambique,IoT Solution,4583.25,33.54,354.56,Overdue,4904.27,2023-05-06,Company B
28,2022-09-25,Thailand,E-commerce Development,4215.29,711.11,36.95,Pending,3541.13,2022-10-07,Company A
2,2023-04-26,Nepal,UI/UX Design,648.86,2.99,56.02,Paid,701.89,2023-05-04,Company C
35,2023-01-29,Benin,Web Development,1540.03,290.81,65.37,Overdue,1314.59,2023-02-17,Company A
6,2022-07-23,Luxembourg,E-commerce Development,2065.04,99.86,199.17,Paid,2164.35,2022-08-08,Company C
30,2023-04-02,Cambodia,E-commerce Development,2589.18,246.52,197.95,Paid,2540.61,2023-05-01,Company B
41,2023-02-04,Bolivia,IoT Solution,4488.09,695.78,191.35,Overdue,3983.66,2023-03-01,Company C
93,2022-07-13,Niue,IoT Solution,2905.88,416.31,44.26,Pending,2533.83,2022-08-04,Company B
68,2022-09-13,Saint Pierre and Miquelon,E-commerce Development,4593.81,626.57,59.17,Overdue,4026.41,2022-09-20,Company E
38,2022-10-22,Bahamas,E-commerce Development,3528.74,433.95,129.11,Pending,3223.9,2022-11-20,Company E
85,2023-02-24,Jersey,IoT Solution,7535.42,936.72,178.29,Pending,6776.99,2023-03-15,Company A
62,2023-03-24,Cocos (Keeling) Islands,Mobile App Development,4557.78,900.23,222.57,Overdue,3880.12,2023-04-20,Company C
95,2023-01-11,Comoros,E-commerce Development,4156.8,320.06,35.36,Overdue,3872.1,2023-02-10,Company E
99,2022-12-17,Liechtenstein,AI Solution,4022.1,289.67,379.47,Pending,4111.9,2022-12-30,Company E
15,2022-12-18,Egypt,Mobile App Development,4948.36,804.83,255.12,Pending,4398.65,2023-01-11,Company B
90,2022-08-18,Jamaica,IoT Solution,2916.96,126.01,177.29,Overdue,2968.24,2022-09-09,Company D
46,2023-04-22,Belize,UI/UX Design,767.14,61.75,57.2,Overdue,762.59,2023-05-07,Company A
65,2023-06-10,Saudi Arabia,E-commerce Development,2077.03,344.58,136.65,Overdue,1869.1,2023-06-25,Company A
85,2023-05-03,Bahamas,Mobile App Development,3421.39,355.89,115.5,Paid,3181.0,2023-05-19,Company B
37,2023-04-03,Mauritius,Mobile App Development,4366.59,202.44,87.09,Pending,4251.24,2023-04-18,Company D
25,2023-05-29,Svalbard & Jan Mayen Islands,Mobile App Development,1021.19,48.06,5.05,Overdue,978.18,2023-06-18,Company C
43,2022-09-18,Monaco,UI/UX Design,356.76,21.49,30.14,Pending,365.41,2022-09-25,Company E
69,2022-09-11,Azerbaijan,UI/UX Design,875.14,13.93,83.19,Pending,944.4,2022-10-08,Company A
95,2022-09-24,British Indian Ocean Territory (Chagos Archipelago),UI/UX Design,751.92,71.97,40.28,Pending,720.23,2022-10-07,Company C
19,2022-07-25,Niger,Web Development,1395.2,106.39,13.78,Pending,1302.59,2022-08-03,Company B
15,2023-04-02,Denmark,Web Development,2378.78,19.56,72.04,Pending,2431.26,2023-04-18,Company A
34,2023-04-25,Denmark,IoT Solution,3826.39,460.24,147.21,Pending,3513.36,2023-05-17,Company D
31,2023-03-30,Switzerland,AI Solution,6452.47,740.05,71.23,Overdue,5783.65,2023-04-08,Company B
92,2023-06-04,Svalbard & Jan Mayen Islands,AI Solution,6679.04,435.62,511.49,Overdue,6754.91,2023-06-25,Company B
93,2023-07-04,Austria,Web Development,643.11,109.74,23.42,Paid,556.79,2023-07-14,Company A
84,2023-06-06,Tokelau,E-commerce Development,4474.78,205.75,242.48,Overdue,4511.51,2023-07-04,Company D
88,2022-10-13,Mali,E-commerce Development,4211.24,420.87,52.96,Overdue,3843.33,2022-10-30,Company E
26,2023-05-15,Montenegro,Mobile App Development,1713.0,170.72,139.64,Overdue,1681.92,2023-06-04,Company A
59,2023-01-26,Slovakia (Slovak Republic),UI/UX Design,667.64,53.51,47.66,Pending,661.79,2023-02-21,Company B
97,2023-05-28,Malaysia,UI/UX Design,449.62,69.29,37.73,Paid,418.06,2023-06-15,Company C
51,2023-04-07,Nicaragua,IoT Solution,3549.3,517.18,68.63,Overdue,3100.75,2023-04-26,Company B
53,2023-06-28,Nicaragua,UI/UX Design,754.74,102.41,11.8,Overdue,664.13,2023-07-05,Company C
3,2023-05-14,Lao People's Democratic Republic,IoT Solution,2102.2,120.75,36.04,Overdue,2017.49,2023-06-13,Company D
74,2022-10-28,Thailand,IoT Solution,7475.73,215.95,241.83,Paid,7501.61,2022-11-19,Company B
97,2022-10-09,Malta,AI Solution,3772.35,325.13,302.22,Pending,3749.44,2022-10-19,Company C
97,2022-10-11,Lesotho,UI/UX Design,573.06,15.75,49.79,Paid,607.1,2022-10-29,Company D
22,2023-05-25,Solomon Islands,E-commerce Development,2285.65,348.94,153.7,Paid,2090.41,2023-06-18,Company B
90,2022-08-09,Guatemala,UI/UX Design,895.56,47.99,75.09,Paid,922.66,2022-08-20,Company B
36,2023-02-25,Australia,AI Solution,3078.17,374.12,32.54,Overdue,2736.59,2023-03-24,Company C
17,2022-10-17,United States Minor Outlying Islands,E-commerce Development,1449.41,170.17,105.65,Pending,1384.89,2022-11-05,Company E
93,2023-03-15,Benin,AI Solution,7904.15,541.87,636.51,Paid,7998.79,2023-03-22,Company A
26,2023-02-08,North Macedonia,UI/UX Design,253.22,31.07,6.87,Overdue,229.02,2023-02-24,Company D
35,2022-08-08,Isle of Man,E-commerce Development,2262.56,171.58,152.66,Overdue,2243.64,2022-08-21,Company D
5,2022-12-08,Moldova,AI Solution,3742.69,439.96,235.83,Pending,3538.56,2023-01-02,Company B
34,2023-05-19,Turkey,E-commerce Development,3482.8,124.3,259.24,Overdue,3617.74,2023-06-16,Company E
26,2023-01-30,Saint Vincent and the Grenadines,UI/UX Design,692.29,20.87,65.93,Paid,737.35,2023-02-20,Company A
5,2022-11-11,Botswana,E-commerce Development,4674.08,736.58,189.21,Overdue,4126.71,2022-11-28,Company C
99,2022-11-05,British Virgin Islands,UI/UX Design,949.03,121.34,12.5,Overdue,840.19,2022-11-25,Company A
37,2023-06-29,Spain,Mobile App Development,1435.61,0.35,52.2,Overdue,1487.46,2023-07-20,Company E
46,2022-09-15,Heard Island and McDonald Islands,Mobile App Development,2644.38,173.11,253.25,Overdue,2724.52,2022-09-27,Company E
71,2023-03-20,Philippines,Mobile App Development,3014.04,291.88,16.36,Overdue,2738.52,2023-04-02,Company A
50,2022-10-11,Burundi,Mobile App Development,2677.58,499.05,261.36,Paid,2439.89,2022-11-08,Company A
79,2023-03-07,El Salvador,Web Development,1110.73,29.61,60.83,Overdue,1141.95,2023-03-29,Company C
2,2023-03-26,Syrian Arab Republic,Web Development,2691.72,454.29,40.16,Paid,2277.59,2023-04-14,Company B
45,2022-08-13,Senegal,Web Development,2703.77,155.5,206.19,Pending,2754.46,2022-09-01,Company E
77,2022-09-17,Sri Lanka,UI/UX Design,764.33,51.94,61.61,Paid,774.0,2022-10-02,Company E
74,2022-11-30,Algeria,Web Development,688.6,113.52,46.29,Paid,621.37,2022-12-18,Company E
47,2023-04-12,Iceland,AI Solution,8188.49,384.17,0.47,Pending,7804.79,2023-04-21,Company A
82,2023-07-07,Thailand,Web Development,2681.43,116.28,187.12,Pending,2752.27,2023-08-04,Company C
75,2022-08-25,Finland,IoT Solution,5477.27,575.11,328.61,Paid,5230.77,2022-09-06,Company B
33,2023-01-09,Bulgaria,Web Development,2343.17,230.87,25.1,Pending,2137.4,2023-01-29,Company E
78,2023-07-10,Grenada,AI Solution,8041.4,750.64,126.83,Pending,7417.59,2023-07-27,Company A
92,2023-07-09,Malaysia,AI Solution,8781.93,294.22,311.76,Pending,8799.47,2023-08-02,Company D
23,2023-05-28,Angola,UI/UX Design,387.45,60.83,11.24,Paid,337.86,2023-06-25,Company E
10,2023-06-29,British Virgin Islands,E-commerce Development,2551.79,320.34,248.35,Pending,2479.8,2023-07-17,Company B
39,2022-12-05,Cuba,Web Development,2149.05,371.71,94.01,Paid,1871.35,2022-12-14,Company A
10,2022-08-10,Venezuela,UI/UX Design,977.78,66.65,30.64,Pending,941.77,2022-08-28,Company B
18,2022-11-20,Cook Islands,E-commerce Development,1145.89,217.69,5.88,Overdue,934.08,2022-12-03,Company D
68,2023-02-22,Senegal,E-commerce Development,2462.28,488.82,234.44,Pending,2207.9,2023-03-08,Company B
12,2022-10-26,Honduras,Mobile App Development,2378.16,55.71,46.99,Pending,2369.44,2022-11-17,Company A
84,2022-09-30,New Zealand,UI/UX Design,445.13,88.33,1.65,Overdue,358.45,2022-10-24,Company C
79,2023-03-15,Nepal,IoT Solution,5943.52,316.48,185.92,Paid,5812.96,2023-04-06,Company D
64,2022-07-25,Colombia,UI/UX Design,202.3,11.81,1.46,Paid,191.95,2022-08-12,Company A
25,2022-07-31,Germany,E-commerce Development,4996.76,386.3,183.74,Paid,4794.2,2022-08-24,Company C
6,2023-01-04,Japan,Mobile App Development,4760.36,167.67,193.32,Paid,4786.01,2023-01-16,Company A
28,2023-06-02,Chad,Web Development,962.21,185.26,62.68,Pending,839.63,2023-06-17,Company D
73,2023-02-22,Cote d'Ivoire,Web Development,2162.34,237.77,184.86,Pending,2109.43,2023-03-13,Company E
13,2023-06-05,Russian Federation,E-commerce Development,1849.78,5.88,124.52,Overdue,1968.42,2023-06-22,Company A
46,2023-02-03,Western Sahara,IoT Solution,2041.61,333.9,2.23,Paid,1709.94,2023-02-11,Company E
34,2022-08-05,Palestinian Territory,AI Solution,3202.76,608.38,50.97,Overdue,2645.35,2022-08-27,Company B
19,2022-07-12,Uganda,UI/UX Design,356.32,51.03,16.36,Pending,321.65,2022-08-09,Company C
4,2022-11-21,Cyprus,Mobile App Development,1191.53,154.79,72.84,Overdue,1109.58,2022-12-19,Company E
61,2023-06-27,Tokelau,E-commerce Development,3937.33,51.71,233.9,Paid,4119.52,2023-07-04,Company E
82,2023-01-05,Pakistan,Web Development,2344.63,245.8,17.38,Overdue,2116.21,2023-01-24,Company D
89,2022-07-25,Iran,Web Development,2287.77,380.39,170.1,Pending,2077.48,2022-08-09,Company D
14,2022-12-16,Guinea,E-commerce Development,4026.31,522.4,165.39,Paid,3669.3,2023-01-02,Company C
44,2023-04-16,Congo,AI Solution,5540.73,607.99,529.48,Pending,5462.22,2023-04-29,Company E
46,2022-07-10,Brazil,Mobile App Development,1520.35,37.83,83.06,Overdue,1565.58,2022-08-06,Company C
95,2022-11-30,Gabon,E-commerce Development,2775.05,155.53,14.97,Pending,2634.49,2022-12-26,Company D
41,2023-03-16,Colombia,IoT Solution,2545.98,276.08,80.03,Pending,2349.93,2023-04-05,Company E
9,2022-11-05,Tuvalu,UI/UX Design,224.0,13.18,19.98,Pending,230.8,2022-11-22,Company C
39,2023-06-02,Guernsey,Mobile App Development,1925.93,67.81,70.25,Pending,1928.37,2023-06-26,Company A
11,2022-08-17,Niger,Web Development,2454.24,315.32,225.48,Overdue,2364.4,2022-09-03,Company D
34,2023-01-11,Georgia,E-commerce Development,2804.05,357.28,26.72,Paid,2473.49,2023-01-20,Company A
57,2023-03-20,Uruguay,IoT Solution,5785.83,602.53,268.24,Pending,5451.54,2023-03-28,Company A
1,2022-09-28,Yemen,Web Development,1595.49,67.15,139.43,Pending,1667.77,2022-10-19,Company A
92,2023-03-01,Grenada,Web Development,1445.18,57.94,30.72,Paid,1417.96,2023-03-29,Company A
85,2023-03-11,Suriname,IoT Solution,2875.23,252.84,81.76,Paid,2704.15,2023-04-06,Company E
100,2023-06-10,Belize,E-commerce Development,2425.29,471.88,73.9,Overdue,2027.31,2023-07-05,Company A
51,2022-11-14,Mali,IoT Solution,6396.25,1076.94,83.01,Pending,5402.32,2022-12-08,Company D
2,2022-08-10,Equatorial Guinea,Mobile App Development,3486.4,644.16,99.78,Paid,2942.02,2022-08-24,Company A
97,2023-04-26,Moldova,UI/UX Design,413.41,33.55,11.43,Paid,391.29,2023-05-25,Company E
85,2023-03-03,Saint Pierre and Miquelon,Mobile App Development,4483.26,245.24,15.29,Overdue,4253.31,2023-03-22,Company E
20,2022-11-09,Honduras,AI Solution,6342.36,380.17,40.06,Pending,6002.25,2022-12-03,Company D
68,2023-01-23,Marshall Islands,Mobile App Development,4070.52,144.49,318.18,Pending,4244.21,2023-02-01,Company D
67,2023-03-19,Korea,IoT Solution,3955.68,714.34,335.67,Pending,3577.01,2023-04-10,Company C
91,2023-05-02,Rwanda,IoT Solution,2658.28,355.25,174.74,Paid,2477.77,2023-05-18,Company E
97,2023-01-04,Samoa,Mobile App Development,1900.19,34.44,171.56,Pending,2037.31,2023-01-23,Company A
12,2022-07-27,Mauritius,IoT Solution,2701.06,52.3,110.92,Overdue,2759.68,2022-08-14,Company B
17,2022-10-17,Guyana,Web Development,2798.93,326.06,215.15,Paid,2688.02,2022-11-10,Company A
5,2022-09-30,Croatia,UI/UX Design,630.73,38.84,47.8,Overdue,639.69,2022-10-11,Company C
8,2022-09-28,Italy,Web Development,1973.05,339.15,74.61,Paid,1708.51,2022-10-11,Company A
52,2022-12-25,Korea,UI/UX Design,881.43,124.7,18.53,Overdue,775.26,2023-01-01,Company D
40,2023-05-09,Saint Helena,UI/UX Design,401.15,72.06,20.82,Paid,349.91,2023-06-02,Company B
39,2022-10-05,Nicaragua,E-commerce Development,4377.36,98.79,198.98,Overdue,4477.55,2022-10-29,Company D
81,2023-03-11,Australia,IoT Solution,3185.47,452.72,258.18,Pending,2990.93,2023-03-29,Company D
